Barcode_x	Barcode_y	C_xy.HetDipl	C_xy.NoDrug	C_xy.DMSO	C_xy.MMS	C_xy.4NQO	C_xy.BLMC	C_xy.ZEOC	C_xy.HYDX	C_xy.DXRB	C_xy.CMPT	C_xy.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
RTT101_donor_2	RAD61_recipient_1	1616	385	385	220	55	983	844	0	521	48	566	NA	no	DNA_repair	DNA_repair	-0.013481	-0.027352	NEUTRAL	NEUTRAL
RTT101_donor_2	RTT101_recipient_1	54	1	1	1	1	2	2	2	2	2	2	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RTT101_donor_2	RTT101_recipient_2	40	1	1	1	1	2	2	2	2	2	2	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RTT101_donor_2	RTT107_recipient_1	1209	15	10	151	35	557	675	620	25	162	41	NA	no	DNA_repair	DNA_repair	-0.118726	-0.045979	AGGRAVATING	NEUTRAL
RTT101_donor_2	SGS1_recipient_1	2870	65	70	307	381	1509	1032	1196	346	486	472	NA	no	DNA_repair	DNA_repair	-0.061022	-0.030251	AGGRAVATING	AGGRAVATING
RTT101_donor_2	SHU1_recipient_1	3474	1476	1065	720	794	2130	1884	1736	1460	297	1849	NA	no	DNA_repair	DNA_repair	-0.023952	-0.015028	NEUTRAL	NEUTRAL
RTT101_donor_2	CSM2_recipient_2	5131	2702	2471	1426	2177	2661	3257	0	0	158	3924	NA	no	DNA_repair	DNA_repair	-0.036985	-0.027181	AGGRAVATING	NEUTRAL
RTT101_donor_2	SHU1_recipient_2	2435	802	834	445	753	1476	1488	1309	804	309	1048	NA	no	DNA_repair	DNA_repair	-0.023952	-0.015028	NEUTRAL	NEUTRAL
RTT101_donor_2	SHU2_recipient_1	5583	1413	1201	701	1111	2562	3051	2428	1768	773	2054	NA	no	DNA_repair	DNA_repair	-0.033428	-0.014692	AGGRAVATING	NEUTRAL
RTT101_donor_2	SHU2_recipient_2	5999	1850	1827	1068	1642	3396	3215	2736	1831	561	2673	NA	no	DNA_repair	DNA_repair	-0.033428	-0.014692	AGGRAVATING	NEUTRAL
RTT101_donor_2	SLX4_recipient_1	5560	1718	1582	130	1392	2995	3290	2600	1233	0	2511	NA	no	DNA_repair	DNA_repair	-0.02659	-0.106865	NEUTRAL	AGGRAVATING
RTT101_donor_2	SRS2_recipient_1	2485	50	45	413	60	1987	1713	1676	107	409	131	88633	no	DNA_repair	DNA_repair	-0.073297	-0.037976	AGGRAVATING	NEUTRAL
RTT101_donor_2	SRS2_recipient_2	4414	110	105	857	130	3391	3239	2806	161	764	263	88633	no	DNA_repair	DNA_repair	-0.073297	-0.037976	AGGRAVATING	NEUTRAL
RTT101_donor_2	YBR259W_recipient_1	9832	4119	3586	2889	4077	5344	5208	5682	3747	1352	5151	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YCL047C_recipient_1	2547	647	607	443	542	1228	1191	1089	748	206	1026	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YDL027C_recipient_1	3416	1167	1215	830	1043	2233	1911	1857	1253	226	1634	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YDL027C_recipient_2	6205	2597	2267	1831	2082	3604	4122	3444	2635	609	3740	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	CSM3_recipient_1	2865	392	363	335	45	1232	929	933	334	297	497	NA	no	DNA_repair	DNA_repair	-0.009705	0.037948	NEUTRAL	NEUTRAL
RTT101_donor_2	YFR057W_recipient_1	7909	2822	2720	2022	2671	4138	4644	4527	2864	478	4020	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YKR011C_recipient_1	3264	1645	1688	1295	1492	2148	3628	2309	1499	238	2244	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YKR011C_recipient_2	3546	1381	1256	1012	1107	2052	2322	2034	1432	272	2088	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YLR179C_recipient_1	3507	1851	1839	1290	1816	2002	1851	2642	1667	433	1952	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YLR179C_recipient_2	5150	2120	1887	1472	1795	3272	3491	3706	2142	715	3391	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YLR356W_recipient_1	8338	2843	2644	2109	3004	3283	3789	4077	2880	148	4064	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	YLR356W_recipient_2	5252	1404	1218	977	1195	2516	1381	2118	1120	0	2054	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	CSM3_recipient_2	703	109	109	60	10	253	175	185	54	0	146	NA	no	DNA_repair	DNA_repair	-0.009705	0.037948	NEUTRAL	NEUTRAL
RTT101_donor_2	FLO8_recipient_1	3935	1243	993	866	921	2554	2148	2357	1480	449	1719	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	FLO8_recipient_2	2841	1428	1322	1030	1354	2050	2234	2257	1247	75	1888	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT101_donor_2	GAL2_recipient_2	3640	1913	1771	1357	1762	2125	2751	3035	1762	0	2200	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	APT2_recipient_1	4517	1955	1836	1316	1723	3481	3019	2797	1586	1192	2443	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	GAL2_recipient_1	3044	1586	1410	940	1415	2734	2181	1998	1356	858	1764	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	HO_recipient_1	4916	3623	3731	1912	3669	5093	6997	4211	2480	1805	4168	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	HO_recipient_2	5914	4006	3659	2269	3814	5486	6667	3980	3003	1755	4897	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	MAG1_recipient_1	472	120	120	25	190	483	498	361	254	92	343	NA	no	DNA_repair	DNA_repair	-0.007489	-0.140162	NEUTRAL	AGGRAVATING
RTT107_donor_1	MAL13_recipient_1	4181	1853	1523	1214	1790	3142	3036	2603	1537	1292	2424	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	MMS1_recipient_1	828	150	135	135	281	506	405	590	177	237	121	NA	no	DNA_repair	DNA_repair	-0.046879	0.071261	AGGRAVATING	NEUTRAL
RTT107_donor_1	MMS4_recipient_1	1343	75	65	35	402	820	871	95	266	433	514	NA	no	DNA_repair	DNA_repair	-0.051158	-0.104027	AGGRAVATING	AGGRAVATING
RTT107_donor_1	MPH1_recipient_1	748	232	172	96	150	600	686	479	254	157	238	NA	no	DNA_repair	DNA_repair	-0.047325	-0.066767	AGGRAVATING	AGGRAVATING
RTT107_donor_1	MUS81_recipient_1	498	142	152	76	105	303	224	284	73	74	139	NA	no	DNA_repair	DNA_repair	-0.035416	-0.083869	NEUTRAL	AGGRAVATING
RTT107_donor_1	NGL3_recipient_1	21872	12239	11987	8007	14075	16473	14498	14621	10205	8007	13572	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	CLA4_recipient_1	1648	435	443	20	392	860	811	741	328	257	432	NA	no	DNA_repair	DNA_repair	-0.015571	-0.267349	NEUTRAL	AGGRAVATING
RTT107_donor_1	NGL3_recipient_2	3788	3127	2816	2051	3026	3894	3960	4105	2779	2105	3321	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	PSY3_recipient_1	3277	1978	1682	120	1578	2589	2815	916	1689	1216	2503	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
RTT107_donor_1	PSY3_recipient_2	8784	2652	2303	185	2077	4187	4440	1461	2560	1940	3129	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
RTT107_donor_1	RAD18_recipient_1	560	141	59	73	0	253	153	213	151	119	194	NA	no	DNA_repair	DNA_repair	-0.044619	0.03266	NEUTRAL	ALLEVIATING
RTT107_donor_1	RAD18_recipient_2	2897	1094	1111	468	70	1941	1753	1620	862	660	1223	NA	no	DNA_repair	DNA_repair	-0.044619	0.03266	NEUTRAL	ALLEVIATING
RTT107_donor_1	RAD51_recipient_1	742	15	15	30	109	39	207	279	84	72	26	NA	no	DNA_repair	DNA_repair	-0.072994	-0.144334	AGGRAVATING	AGGRAVATING
RTT107_donor_1	RAD52_recipient_1	367	96	109	50	91	232	221	333	131	137	145	NA	no	DNA_repair	DNA_repair	-0.011546	-0.041344	NEUTRAL	AGGRAVATING
RTT107_donor_1	RAD54_recipient_1	586	82	73	20	73	282	227	252	62	33	90	NA	no	DNA_repair	DNA_repair	-0.054328	-0.125514	AGGRAVATING	AGGRAVATING
RTT107_donor_1	RAD54_recipient_2	2901	838	834	205	662	1997	1552	1632	684	342	889	NA	no	DNA_repair	DNA_repair	-0.054328	-0.125514	AGGRAVATING	AGGRAVATING
RTT107_donor_1	RAD55_recipient_1	1303	201	204	45	168	630	149	465	191	119	135	NA	no	DNA_repair	DNA_repair	-0.0406	-0.105454	NEUTRAL	AGGRAVATING
RTT107_donor_1	CSM2_recipient_1	1697	1016	1020	140	898	1883	2080	1528	0	269	1300	NA	no	DNA_repair	DNA_repair	-0.05996	-0.120893	AGGRAVATING	AGGRAVATING
RTT107_donor_1	RAD57_recipient_1	2171	592	603	110	472	1382	1115	396	468	310	724	NA	no	DNA_repair	DNA_repair	-0.043557	-0.123631	AGGRAVATING	AGGRAVATING
RTT107_donor_1	RAD59_recipient_1	6362	2586	2735	1300	2733	3964	3903	3404	1912	1281	3207	NA	no	DNA_repair	DNA_repair	-0.021591	-0.030708	NEUTRAL	NEUTRAL
RTT107_donor_1	RAD5_recipient_1	1809	450	460	477	349	1859	1688	1484	684	484	909	NA	no	DNA_repair	DNA_repair	-0.071434	0.04809	AGGRAVATING	ALLEVIATING
RTT107_donor_1	RAD5_recipient_2	8282	1820	1570	1820	1533	5005	3983	4309	2556	1874	2817	NA	no	DNA_repair	DNA_repair	-0.071434	0.04809	AGGRAVATING	ALLEVIATING
RTT107_donor_1	RAD61_recipient_1	918	538	571	25	444	1144	1202	802	0	0	679	NA	no	DNA_repair	DNA_repair	-0.045221	-0.054233	NEUTRAL	AGGRAVATING
RTT107_donor_1	RTT101_recipient_1	1343	10	15	133	25	587	598	511	29	118	21	NA	no	DNA_repair	DNA_repair	-0.118726	-0.045979	AGGRAVATING	NEUTRAL
RTT107_donor_1	RTT101_recipient_2	819	10	5	110	25	814	775	783	4	147	28	NA	no	DNA_repair	DNA_repair	-0.118726	-0.045979	AGGRAVATING	NEUTRAL
RTT107_donor_1	RTT107_recipient_1	72	2	2	1	3	3	6	5	2	2	3	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RTT107_donor_1	SGS1_recipient_1	2552	45	45	120	55	1111	1005	86	79	268	231	NA	no	DNA_repair	DNA_repair	-0.171717	-0.124894	AGGRAVATING	AGGRAVATING
RTT107_donor_1	SHU1_recipient_1	2767	1280	1161	210	762	1885	2024	1472	1303	750	1652	304171	no	DNA_repair	DNA_repair	-0.05583	-0.104117	AGGRAVATING	AGGRAVATING
RTT107_donor_1	CSM2_recipient_2	4535	3837	3409	510	3665	4382	5036	3849	769	1586	4273	NA	no	DNA_repair	DNA_repair	-0.05996	-0.120893	AGGRAVATING	AGGRAVATING
RTT107_donor_1	SHU1_recipient_2	2476	1640	1301	265	1429	2419	2650	1989	1498	1004	2100	304171	no	DNA_repair	DNA_repair	-0.05583	-0.104117	AGGRAVATING	AGGRAVATING
RTT107_donor_1	SHU2_recipient_1	4374	998	861	145	748	1705	2004	1460	865	654	1210	NA	no	DNA_repair	DNA_repair	-0.056803	-0.129613	NEUTRAL	AGGRAVATING
RTT107_donor_1	SHU2_recipient_2	3725	1704	1691	225	1583	2967	3275	2568	1617	1004	2387	NA	no	DNA_repair	DNA_repair	-0.056803	-0.129613	NEUTRAL	AGGRAVATING
RTT107_donor_1	SLX4_recipient_1	4602	2411	2235	1403	2408	3771	3867	3223	1536	790	2582	NA	no	DNA_repair	DNA_repair	-0.024149	0.017835	NEUTRAL	NEUTRAL
RTT107_donor_1	SRS2_recipient_1	1907	50	45	35	70	1511	170	979	63	333	102	NA	no	DNA_repair	DNA_repair	-0.160639	-0.211778	AGGRAVATING	AGGRAVATING
RTT107_donor_1	SRS2_recipient_2	3165	95	110	85	115	2602	356	2476	134	597	269	NA	no	DNA_repair	DNA_repair	-0.160639	-0.211778	AGGRAVATING	AGGRAVATING
RTT107_donor_1	YBR259W_recipient_1	8591	5184	5717	3526	6209	6623	6807	6409	4293	3228	5629	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YCL047C_recipient_1	2140	920	798	587	718	1499	1483	1276	828	511	1074	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YDL027C_recipient_1	3370	1472	1410	908	1411	2326	2405	2011	1283	922	1612	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YDL027C_recipient_2	5323	3181	2988	2143	3034	4595	4871	3997	2308	1382	3563	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	CSM3_recipient_1	2252	410	431	229	317	838	749	610	449	255	583	NA	no	DNA_repair	DNA_repair	0.022803	0.091821	NEUTRAL	ALLEVIATING
RTT107_donor_1	YFR057W_recipient_1	7520	3972	3834	2368	3542	5847	6694	6035	3720	2524	5083	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YKR011C_recipient_1	2892	2215	1791	1516	2018	2841	3662	2569	1598	1229	2468	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YKR011C_recipient_2	3191	1750	1653	1185	1706	3278	3336	2627	1632	1150	2101	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YLR179C_recipient_1	2917	2277	2303	1511	2408	3096	2822	2883	1777	1127	2567	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YLR179C_recipient_2	4284	2608	2363	1723	2380	3973	3790	3328	2290	1389	3014	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YLR356W_recipient_1	7239	4006	3944	2485	4417	4937	5220	4579	2654	1379	4029	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	YLR356W_recipient_2	4457	1727	1526	1143	1585	2906	2039	2355	1405	791	2162	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	CSM3_recipient_2	492	128	118	83	150	345	238	265	77	72	226	NA	no	DNA_repair	DNA_repair	0.022803	0.091821	NEUTRAL	ALLEVIATING
RTT107_donor_1	FLO8_recipient_1	3273	1577	1319	857	1338	3174	3022	2470	1029	697	1763	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	FLO8_recipient_2	2363	1536	1656	1207	1796	2660	2881	2462	1250	726	1956	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_1	GAL2_recipient_2	2986	2354	2218	1589	2337	3559	4094	3213	1579	784	2743	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	APT2_recipient_1	5019	1753	1530	1024	1650	2874	2904	2751	1516	892	2165	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	GAL2_recipient_1	2601	1463	1328	889	1265	2109	1868	2004	1130	898	1776	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	HO_recipient_1	3425	2743	2643	1921	3011	3520	4815	3110	1894	1150	2791	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	HO_recipient_2	4911	3695	3277	2289	3632	5414	6157	4788	3059	2296	4265	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	MAG1_recipient_1	379	100	100	20	168	371	444	316	221	64	307	NA	no	DNA_repair	DNA_repair	-0.007489	-0.140162	NEUTRAL	AGGRAVATING
RTT107_donor_2	MAL13_recipient_1	3608	1670	1306	1070	1622	2744	3000	2271	1458	893	2034	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	MMS1_recipient_1	855	115	120	142	172	505	358	459	159	112	81	NA	no	DNA_repair	DNA_repair	-0.046879	0.071261	AGGRAVATING	NEUTRAL
RTT107_donor_2	MMS4_recipient_1	1146	60	55	35	342	715	806	69	238	382	478	NA	no	DNA_repair	DNA_repair	-0.051158	-0.104027	AGGRAVATING	AGGRAVATING
RTT107_donor_2	MPH1_recipient_1	681	210	186	138	190	340	452	243	94	0	171	NA	no	DNA_repair	DNA_repair	-0.047325	-0.066767	AGGRAVATING	AGGRAVATING
RTT107_donor_2	MUS81_recipient_1	425	126	123	65	87	244	185	228	45	51	121	NA	no	DNA_repair	DNA_repair	-0.035416	-0.083869	NEUTRAL	AGGRAVATING
RTT107_donor_2	NGL3_recipient_1	18876	11030	10616	7679	12760	14155	12544	12834	8709	7019	12216	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	CLA4_recipient_1	1365	392	360	15	345	716	732	653	273	221	379	NA	no	DNA_repair	DNA_repair	-0.015571	-0.267349	NEUTRAL	AGGRAVATING
RTT107_donor_2	NGL3_recipient_2	3246	2818	2167	1807	2743	3744	3909	3677	2440	1802	3212	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	PSY3_recipient_1	2480	1836	1528	100	1297	1974	2742	632	1253	949	2212	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
RTT107_donor_2	PSY3_recipient_2	6836	2247	1773	145	1619	3412	3718	639	1499	1217	2886	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
RTT107_donor_2	RAD18_recipient_1	555	164	122	87	5	221	166	219	124	29	280	NA	no	DNA_repair	DNA_repair	-0.044619	0.03266	NEUTRAL	ALLEVIATING
RTT107_donor_2	RAD18_recipient_2	2239	939	852	445	30	1569	1478	1396	736	533	954	NA	no	DNA_repair	DNA_repair	-0.044619	0.03266	NEUTRAL	ALLEVIATING
RTT107_donor_2	RAD51_recipient_1	627	15	15	25	108	39	177	259	82	66	26	NA	no	DNA_repair	DNA_repair	-0.072994	-0.144334	AGGRAVATING	AGGRAVATING
RTT107_donor_2	RAD52_recipient_1	349	100	77	46	50	279	262	272	119	112	161	NA	no	DNA_repair	DNA_repair	-0.011546	-0.041344	NEUTRAL	AGGRAVATING
RTT107_donor_2	RAD54_recipient_1	376	100	45	20	73	250	286	215	83	47	154	NA	no	DNA_repair	DNA_repair	-0.054328	-0.125514	AGGRAVATING	AGGRAVATING
RTT107_donor_2	RAD54_recipient_2	2897	602	571	180	558	1220	1115	1174	433	285	589	NA	no	DNA_repair	DNA_repair	-0.054328	-0.125514	AGGRAVATING	AGGRAVATING
RTT107_donor_2	RAD55_recipient_1	1066	150	154	55	200	387	46	339	108	36	44	NA	no	DNA_repair	DNA_repair	-0.0406	-0.105454	NEUTRAL	AGGRAVATING
RTT107_donor_2	CSM2_recipient_1	1952	1217	1020	185	807	1716	1833	1511	0	185	1129	NA	no	DNA_repair	DNA_repair	-0.05996	-0.120893	AGGRAVATING	AGGRAVATING
RTT107_donor_2	RAD57_recipient_1	1679	488	408	95	386	1093	915	292	358	216	620	NA	no	DNA_repair	DNA_repair	-0.043557	-0.123631	AGGRAVATING	AGGRAVATING
RTT107_donor_2	RAD59_recipient_1	5324	2484	2397	1157	2452	3784	3684	3306	1882	1218	3378	NA	no	DNA_repair	DNA_repair	-0.021591	-0.030708	NEUTRAL	NEUTRAL
RTT107_donor_2	RAD5_recipient_1	2077	400	390	316	404	1452	1185	1312	592	482	760	NA	no	DNA_repair	DNA_repair	-0.071434	0.04809	AGGRAVATING	ALLEVIATING
RTT107_donor_2	RAD5_recipient_2	8609	1375	1295	1472	1229	3799	3016	3430	1963	1606	2361	NA	no	DNA_repair	DNA_repair	-0.071434	0.04809	AGGRAVATING	ALLEVIATING
RTT107_donor_2	RAD61_recipient_1	1249	797	635	35	558	1994	2317	1419	0	0	1114	NA	no	DNA_repair	DNA_repair	-0.045221	-0.054233	NEUTRAL	AGGRAVATING
RTT107_donor_2	RTT101_recipient_1	810	5	0	92	5	190	164	202	5	15	5	NA	no	DNA_repair	DNA_repair	-0.118726	-0.045979	AGGRAVATING	NEUTRAL
RTT107_donor_2	RTT101_recipient_2	904	5	5	101	10	313	424	380	8	123	8	NA	no	DNA_repair	DNA_repair	-0.118726	-0.045979	AGGRAVATING	NEUTRAL
RTT107_donor_2	RTT107_recipient_1	45	3	1	1	1	4	5	4	3	3	3	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RTT107_donor_2	SGS1_recipient_1	1768	20	30	70	40	820	679	55	55	62	144	NA	no	DNA_repair	DNA_repair	-0.171717	-0.124894	AGGRAVATING	AGGRAVATING
RTT107_donor_2	SHU1_recipient_1	3385	2073	1854	310	1184	2894	2909	2289	1948	1158	2330	304171	no	DNA_repair	DNA_repair	-0.05583	-0.104117	AGGRAVATING	AGGRAVATING
RTT107_donor_2	CSM2_recipient_2	4029	3208	2974	460	3415	3112	3623	2869	293	860	3712	NA	no	DNA_repair	DNA_repair	-0.05996	-0.120893	AGGRAVATING	AGGRAVATING
RTT107_donor_2	SHU1_recipient_2	1679	1121	1106	180	893	1827	1774	1508	860	492	1218	304171	no	DNA_repair	DNA_repair	-0.05583	-0.104117	AGGRAVATING	AGGRAVATING
RTT107_donor_2	SHU2_recipient_1	4231	1171	1011	140	884	1769	2208	1919	1052	796	1690	NA	no	DNA_repair	DNA_repair	-0.056803	-0.129613	NEUTRAL	AGGRAVATING
RTT107_donor_2	SHU2_recipient_2	3282	1691	1696	200	1510	2739	2805	2225	1151	452	2313	NA	no	DNA_repair	DNA_repair	-0.056803	-0.129613	NEUTRAL	AGGRAVATING
RTT107_donor_2	SLX4_recipient_1	4423	2543	2394	1421	2608	4015	4170	3693	1238	269	2662	NA	no	DNA_repair	DNA_repair	-0.024149	0.017835	NEUTRAL	NEUTRAL
RTT107_donor_2	SRS2_recipient_1	2789	75	80	65	100	1996	259	1883	144	832	199	NA	no	DNA_repair	DNA_repair	-0.160639	-0.211778	AGGRAVATING	AGGRAVATING
RTT107_donor_2	SRS2_recipient_2	2315	85	70	55	100	1936	265	1614	120	482	198	NA	no	DNA_repair	DNA_repair	-0.160639	-0.211778	AGGRAVATING	AGGRAVATING
RTT107_donor_2	YBR259W_recipient_1	8072	5441	4733	2842	5324	6623	6838	5893	4282	3129	5745	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YCL047C_recipient_1	1845	718	793	457	651	1121	1110	918	462	280	815	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YDL027C_recipient_1	3210	1527	1310	999	1528	2702	2390	2362	1226	929	1842	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YDL027C_recipient_2	4638	2666	2589	1889	2318	4037	3837	3346	1742	956	2801	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	CSM3_recipient_1	1862	624	635	527	503	1112	1224	956	522	409	697	NA	no	DNA_repair	DNA_repair	0.022803	0.091821	NEUTRAL	ALLEVIATING
RTT107_donor_2	YFR057W_recipient_1	6490	3129	3396	2086	3211	4537	5402	4949	2734	1602	4194	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YKR011C_recipient_1	2521	1928	1927	1336	2104	2398	3571	2492	1295	577	2250	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YKR011C_recipient_2	2753	1549	1369	1044	1342	2624	2749	1586	938	408	2099	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YLR179C_recipient_1	2518	2052	2040	1331	2183	2594	2018	2496	1464	851	2301	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YLR179C_recipient_2	3206	2351	2092	1518	2158	3414	3347	3051	1538	817	2793	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YLR356W_recipient_1	6156	3152	2933	2389	4327	3589	4185	4606	2143	869	3772	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	YLR356W_recipient_2	4244	1557	1351	1007	1437	2465	1721	2049	1162	585	1958	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	CSM3_recipient_2	376	128	136	73	73	112	136	133	129	22	93	NA	no	DNA_repair	DNA_repair	0.022803	0.091821	NEUTRAL	ALLEVIATING
RTT107_donor_2	FLO8_recipient_1	2825	1378	1283	893	1309	2538	2486	2041	822	570	1763	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	FLO8_recipient_2	2006	1513	1510	999	1565	1521	2096	1465	588	53	1617	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RTT107_donor_2	GAL2_recipient_2	2780	1909	1696	1400	1828	2443	2755	2540	851	262	1891	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	APT2_recipient_1	11797	6457	4668	5532	5316	8660	6606	7514	5728	5521	5553	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	GAL2_recipient_1	6268	4466	3863	4768	4504	5079	4328	5010	3587	3619	3551	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	HO_recipient_1	11085	8294	7644	9444	9334	8096	9937	9046	5627	5408	6026	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	HO_recipient_2	15558	10303	9226	11141	11375	12803	12527	11925	8664	10009	10040	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	MAG1_recipient_1	1509	1105	1020	398	907	889	0	0	0	429	0	NA	no	DNA_repair	DNA_repair	0.057002	-0.040853	ALLEVIATING	AGGRAVATING
CLA4_donor_2	MAL13_recipient_1	9666	5054	4697	5552	5456	6405	5263	5333	4295	4222	4188	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	MMS1_recipient_1	2915	435	400	55	85	1603	1043	1346	633	524	837	NA	no	DNA_repair	DNA_repair	-0.050101	-0.197221	AGGRAVATING	AGGRAVATING
CLA4_donor_2	MMS4_recipient_1	3280	1616	1514	1221	1290	2227	1733	1837	1084	864	1364	NA	no	DNA_repair	DNA_repair	0.051704	0.073286	ALLEVIATING	ALLEVIATING
CLA4_donor_2	MPH1_recipient_1	2010	825	753	40	698	1080	0	1058	503	415	0	NA	no	DNA_repair	DNA_repair	0.011907	-0.284782	NEUTRAL	AGGRAVATING
CLA4_donor_2	MUS81_recipient_1	1181	464	468	339	356	700	537	557	203	75	347	NA	no	DNA_repair	DNA_repair	0.02746	0.004642	NEUTRAL	NEUTRAL
CLA4_donor_2	NGL3_recipient_1	56034	33707	32144	38314	41657	32514	26126	30754	26588	23325	26104	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
CLA4_donor_2	CLA4_recipient_1	4713	28	24	26	27	36	24	27	17	9	15	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
CLA4_donor_2	NGL3_recipient_2	9952	7387	6411	8303	7964	6800	6181	8040	6282	5335	5212	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
