Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaZ_FDR
RAD61_donor_1	SRS2_recipient_1	MMS	BLMC	-8.95241500270541	-0.834153017557017	AGGRAVATING	NEUTRAL	-8.1182619851484	6.79004858674226e-05
RAD61_donor_1	SRS2_recipient_2	MMS	BLMC	-9.39413866824326	3.28545163517893	AGGRAVATING	NEUTRAL	-12.6795903034222	1.70421000637951e-10
RTT101_donor_1	MMS1_recipient_1	MMS	BLMC	6.28516791877067	0.55417389510722	ALLEVIATING	NEUTRAL	5.73099402366345	0.00676186166502826
RTT101_donor_1	MMS4_recipient_1	MMS	BLMC	3.55192427076373	-13.9593974126785	NEUTRAL	AGGRAVATING	17.5113216834423	7.71964034846416e-19
RTT101_donor_1	CLA4_recipient_1	MMS	BLMC	-9.98170425216883	-3.82349649964825	AGGRAVATING	NEUTRAL	-6.15820775252057	0.0034923033877705
RTT101_donor_1	RAD18_recipient_1	MMS	BLMC	5.28671289357517	0.890464998679003	ALLEVIATING	NEUTRAL	4.39624789489616	0.0412814397292152
RTT101_donor_1	RAD18_recipient_2	MMS	BLMC	6.51206159077478	-2.43608251652543	ALLEVIATING	NEUTRAL	8.94814410730021	1.45036387959345e-05
RTT101_donor_1	RAD55_recipient_1	MMS	BLMC	5.01537874694555	0.347344021622695	ALLEVIATING	NEUTRAL	4.66803472532286	0.0294770912312005
RTT101_donor_1	RAD57_recipient_1	MMS	BLMC	-9.91214343481579	-3.62152575120757	AGGRAVATING	NEUTRAL	-6.29061768360823	0.0027688245863693
RTT101_donor_1	RAD5_recipient_1	MMS	BLMC	7.71368968576856	-0.636094825962417	ALLEVIATING	NEUTRAL	8.34978451173097	5.48923842330166e-05
RTT101_donor_1	RAD5_recipient_2	MMS	BLMC	6.11196813748451	-3.34083798023904	ALLEVIATING	NEUTRAL	9.45280611772355	4.32825110748481e-06
RTT101_donor_1	RAD61_recipient_1	MMS	BLMC	-2.20997592623222	-7.61982539092141	NEUTRAL	AGGRAVATING	5.40984946468919	0.0108983344562218
RTT101_donor_1	SGS1_recipient_1	MMS	BLMC	4.58822474521724	-3.24560519897139	ALLEVIATING	NEUTRAL	7.83382994418862	0.000168050228830594
RTT101_donor_1	SLX4_recipient_1	MMS	BLMC	-18.0350221375695	2.05383315948052	AGGRAVATING	NEUTRAL	-20.08885529705	1.90252510146816e-24
RTT101_donor_2	MMS1_recipient_1	MMS	BLMC	5.66719689327899	0.748981011010299	ALLEVIATING	NEUTRAL	4.91821588226869	0.0213915229595803
RTT101_donor_2	MMS4_recipient_1	MMS	BLMC	2.09785062318136	-16.7029917544425	NEUTRAL	AGGRAVATING	18.8008423776238	1.40379466233603e-21
RTT101_donor_2	MPH1_recipient_1	MMS	BLMC	0.600749160356036	8.69943135251648	NEUTRAL	ALLEVIATING	-8.09868219216044	7.0599101773907e-05
RTT101_donor_2	CLA4_recipient_1	MMS	BLMC	-11.9688710269731	-3.68861470454644	AGGRAVATING	NEUTRAL	-8.28025632242662	4.66491319500884e-05
RTT101_donor_2	RAD18_recipient_2	MMS	BLMC	6.23849409646829	-1.0357621463776	ALLEVIATING	NEUTRAL	7.2742562428459	0.000495206996205556
RTT101_donor_2	RAD57_recipient_1	MMS	BLMC	-8.70939269808567	1.21371263032617	AGGRAVATING	NEUTRAL	-9.92310532841184	7.41804302151045e-07
RTT101_donor_2	RAD5_recipient_2	MMS	BLMC	8.74846014493332	-1.34313704744423	ALLEVIATING	NEUTRAL	10.0915971923776	8.11470012212374e-07
RTT101_donor_2	SLX4_recipient_1	MMS	BLMC	-18.5255614906017	0.728417325165414	AGGRAVATING	NEUTRAL	-19.2539788157671	1.29364649975569e-22
RTT107_donor_1	MAG1_recipient_1	MMS	BLMC	-5.39023018972983	1.83430206739473	AGGRAVATING	NEUTRAL	-7.22453225712456	0.000470546343338221
RTT107_donor_1	MMS4_recipient_1	MMS	BLMC	-10.5212688458337	-4.72672710387893	AGGRAVATING	NEUTRAL	-5.79454174195481	0.00639879830202955
RTT107_donor_1	CLA4_recipient_1	MMS	BLMC	-11.0641137232156	0.688484275823769	AGGRAVATING	NEUTRAL	-11.7525979990394	3.39309982736441e-09
RTT107_donor_1	PSY3_recipient_1	MMS	BLMC	-13.1065990348427	-0.555176757767068	AGGRAVATING	NEUTRAL	-12.5514222770756	2.65818317245137e-10
RTT107_donor_1	PSY3_recipient_2	MMS	BLMC	-16.6207277831052	0.562587670517608	AGGRAVATING	NEUTRAL	-17.1833154536228	2.21849802770073e-18
RTT107_donor_1	RAD18_recipient_2	MMS	BLMC	7.64379764712365	-1.45571184758887	ALLEVIATING	NEUTRAL	9.09950949471252	1.03867717611312e-05
RTT107_donor_1	RAD55_recipient_1	MMS	BLMC	-4.68091429655564	3.18692648354918	AGGRAVATING	NEUTRAL	-7.86784078010481	0.000118881772745658
RTT107_donor_1	CSM2_recipient_1	MMS	BLMC	-9.94876408228485	2.33431387445285	AGGRAVATING	NEUTRAL	-12.2830779567377	6.14185623089174e-10
RTT107_donor_1	RAD5_recipient_1	MMS	BLMC	8.53502125506725	-1.48167843801823	ALLEVIATING	NEUTRAL	10.0166996930855	9.76358808764679e-07
RTT107_donor_1	RAD5_recipient_2	MMS	BLMC	9.1928827199562	-3.13965556177401	ALLEVIATING	NEUTRAL	12.3325382817302	8.95828419170388e-10
RTT107_donor_1	RAD61_recipient_1	MMS	BLMC	-10.2794661170432	-0.587477976351108	AGGRAVATING	NEUTRAL	-9.69198814069211	1.40397421136882e-06
RTT107_donor_1	SHU1_recipient_1	MMS	BLMC	-11.2478764787309	-4.95662224547473	AGGRAVATING	NEUTRAL	-6.29125423325621	0.00278296017456045
RTT107_donor_1	CSM2_recipient_2	MMS	BLMC	-13.5189052598153	4.5256996188818	AGGRAVATING	NEUTRAL	-18.0446048786971	4.80639335498757e-20
RTT107_donor_1	SHU1_recipient_2	MMS	BLMC	-9.48029149670057	0.971634682289012	AGGRAVATING	NEUTRAL	-10.4519261789896	1.77274933780164e-07
RTT107_donor_1	SHU2_recipient_1	MMS	BLMC	-12.8163233523006	-3.43549657779244	AGGRAVATING	NEUTRAL	-9.38082677450818	3.05765671782145e-06
RTT107_donor_1	SHU2_recipient_2	MMS	BLMC	-12.7719373705828	-1.48810119453977	AGGRAVATING	NEUTRAL	-11.283836176043	1.49612037707544e-08
RTT107_donor_1	SRS2_recipient_1	MMS	BLMC	-14.4580125085246	-5.20130880008399	AGGRAVATING	NEUTRAL	-9.2567037084406	4.24455030084219e-06
RTT107_donor_1	SRS2_recipient_2	MMS	BLMC	-15.5752825026908	-2.54716668822349	AGGRAVATING	NEUTRAL	-13.0281158144674	4.91589574903351e-11
RTT107_donor_1	CSM3_recipient_1	MMS	BLMC	-3.12256138187884	-8.1948646290355	NEUTRAL	AGGRAVATING	5.07230324715667	0.0173100819927787
RTT107_donor_2	MAG1_recipient_1	MMS	BLMC	-4.96671505841201	1.87458564392748	AGGRAVATING	NEUTRAL	-6.84130070233949	0.000991064653303818
RTT107_donor_2	MMS4_recipient_1	MMS	BLMC	-8.93605873690073	-3.66690119549544	AGGRAVATING	NEUTRAL	-5.26915754140529	0.0152224134958985
RTT107_donor_2	CLA4_recipient_1	MMS	BLMC	-11.1372135778408	1.23666720067279	AGGRAVATING	NEUTRAL	-12.3738807785136	4.75536337716227e-10
RTT107_donor_2	PSY3_recipient_1	MMS	BLMC	-12.1352258452202	0.0308032758924939	AGGRAVATING	NEUTRAL	-12.1660291211127	8.9714573618101e-10
RTT107_donor_2	PSY3_recipient_2	MMS	BLMC	-15.48485460824	1.34460080050557	AGGRAVATING	NEUTRAL	-16.8294554087456	1.02865994827968e-17
RTT107_donor_2	RAD18_recipient_1	MMS	BLMC	4.6885301140621	-2.81838352820824	ALLEVIATING	NEUTRAL	7.50691364227034	0.000319461554672089
RTT107_donor_2	RAD18_recipient_2	MMS	BLMC	8.83863388879437	-0.0841680496939386	ALLEVIATING	NEUTRAL	8.92280193848831	1.52345307779103e-05
RTT107_donor_2	CSM2_recipient_1	MMS	BLMC	-9.92584839363493	0.21076401841746	AGGRAVATING	NEUTRAL	-10.1366124120524	4.15492230150679e-07
RTT107_donor_2	RAD5_recipient_1	MMS	BLMC	1.72333204488912	-5.80212563048999	NEUTRAL	AGGRAVATING	7.52545767537911	0.000312160284719965
RTT107_donor_2	RAD5_recipient_2	MMS	BLMC	4.98498543878473	-6.68987247270989	ALLEVIATING	AGGRAVATING	11.6748579114946	7.78280681108475e-09
RTT107_donor_2	RAD61_recipient_1	MMS	BLMC	-10.7687097552194	3.05210640965848	AGGRAVATING	NEUTRAL	-13.8208161648779	2.83990866003776e-12
RTT107_donor_2	RTT101_recipient_1	MMS	BLMC	4.16854445279614	-7.77958184822312	ALLEVIATING	AGGRAVATING	11.9481263010193	3.21046216019476e-09
RTT107_donor_2	RTT101_recipient_2	MMS	BLMC	1.93164330260522	-6.20460815919534	NEUTRAL	AGGRAVATING	8.13625146180056	8.86939645231797e-05
RTT107_donor_2	SHU1_recipient_1	MMS	BLMC	-10.6040980511155	-1.09285896063598	AGGRAVATING	NEUTRAL	-9.51123909047953	2.23726428204266e-06
RTT107_donor_2	CSM2_recipient_2	MMS	BLMC	-13.1670481353982	3.18213617573631	AGGRAVATING	NEUTRAL	-16.3491843111345	8.49048272484046e-17
RTT107_donor_2	SHU1_recipient_2	MMS	BLMC	-8.63710565091826	2.91371793530896	AGGRAVATING	NEUTRAL	-11.5508235862272	6.39668139062526e-09
RTT107_donor_2	SHU2_recipient_1	MMS	BLMC	-12.5371288148032	-2.01786620003458	AGGRAVATING	NEUTRAL	-10.5192626147687	1.46229069576276e-07
RTT107_donor_2	SHU2_recipient_2	MMS	BLMC	-12.1291319026547	0.0177120644758496	AGGRAVATING	NEUTRAL	-12.1468439671306	9.44803389867463e-10
RTT107_donor_2	SRS2_recipient_2	MMS	BLMC	-13.6090182112105	-1.37796664081442	AGGRAVATING	NEUTRAL	-12.2310515703961	7.25858337868351e-10
RTT107_donor_2	CSM3_recipient_1	MMS	BLMC	7.41370631116467	-0.971100812141833	ALLEVIATING	NEUTRAL	8.38480712330651	5.15021601856971e-05
CLA4_donor_2	MMS1_recipient_1	MMS	BLMC	-15.1650797075449	-2.82969857885803	AGGRAVATING	NEUTRAL	-12.3353811286869	5.27300715742108e-10
CLA4_donor_2	MPH1_recipient_1	MMS	BLMC	-15.3767479720255	0.848553513256468	AGGRAVATING	NEUTRAL	-16.225301485282	1.45449495655828e-16
CLA4_donor_2	PSY3_recipient_1	MMS	BLMC	-9.19431981614958	0.203582880579759	AGGRAVATING	NEUTRAL	-9.39790269672934	2.9717519200859e-06
CLA4_donor_2	PSY3_recipient_2	MMS	BLMC	-10.1103555503064	0.958937058621445	AGGRAVATING	NEUTRAL	-11.0692926089279	2.8707815824921e-08
CLA4_donor_2	RAD51_recipient_1	MMS	BLMC	-11.2765149829019	-1.5967079407625	AGGRAVATING	NEUTRAL	-9.67980704213939	1.43881582086207e-06
CLA4_donor_2	RAD54_recipient_1	MMS	BLMC	-4.25942371568154	4.64672192898242	AGGRAVATING	NEUTRAL	-8.90614564466396	1.0380047644185e-05
CLA4_donor_2	RAD54_recipient_2	MMS	BLMC	-12.296315792486	-1.4729212022496	AGGRAVATING	NEUTRAL	-10.8233945902364	5.93714227551253e-08
CLA4_donor_2	RAD55_recipient_1	MMS	BLMC	-13.0030792878167	-2.77445170634019	AGGRAVATING	NEUTRAL	-10.2286275814765	3.23544094235815e-07
CLA4_donor_2	CSM2_recipient_1	MMS	BLMC	-16.0963191070704	2.07461450663752	AGGRAVATING	NEUTRAL	-18.1709336137079	2.71437525100961e-20
CLA4_donor_2	RAD57_recipient_1	MMS	BLMC	-16.7283665214364	0.361401324306753	AGGRAVATING	NEUTRAL	-17.0897678457432	3.33815946915533e-18
CLA4_donor_2	RAD59_recipient_1	MMS	BLMC	-17.7404778281669	0.47538809981065	AGGRAVATING	NEUTRAL	-18.2158659279775	2.33487811856864e-20
CLA4_donor_2	SGS1_recipient_1	MMS	BLMC	-13.5445154608476	0.306296961500057	AGGRAVATING	NEUTRAL	-13.8508124223477	2.5807628387854e-12
CLA4_donor_2	SHU1_recipient_1	MMS	BLMC	-12.9862317549418	0.507549957882244	AGGRAVATING	NEUTRAL	-13.493781712824	8.94338024472554e-12
CLA4_donor_2	CSM2_recipient_2	MMS	BLMC	-19.1196707506859	2.09514025427365	AGGRAVATING	NEUTRAL	-21.2148110049595	5.48914461240675e-27
CLA4_donor_2	SHU1_recipient_2	MMS	BLMC	-12.714863873234	1.71611628778418	AGGRAVATING	NEUTRAL	-14.4309801610182	2.75185788184149e-13
CLA4_donor_2	SHU2_recipient_1	MMS	BLMC	-15.9773144557025	1.04970400784993	AGGRAVATING	NEUTRAL	-17.0270184635524	4.15611410165049e-18
CLA4_donor_2	SHU2_recipient_2	MMS	BLMC	-16.9999885309557	0.882724309728397	AGGRAVATING	NEUTRAL	-17.8827128406841	9.55642432137026e-20
SGS1_donor_1	MAG1_recipient_1	MMS	BLMC	-5.40429398315976	-0.269925289462673	AGGRAVATING	NEUTRAL	-5.13436869369708	0.0185458688689959
SGS1_donor_1	CLA4_recipient_1	MMS	BLMC	-11.2374292680703	0.727052561094562	AGGRAVATING	NEUTRAL	-11.9644818291649	1.67391629448106e-09
SGS1_donor_1	PSY3_recipient_1	MMS	BLMC	5.04682727371461	-1.17335328808111	ALLEVIATING	NEUTRAL	6.22018056179572	0.00307158138335878
SGS1_donor_1	RAD18_recipient_1	MMS	BLMC	7.37029363506987	2.28277647499264	ALLEVIATING	NEUTRAL	5.08751716007723	0.0169645855495925
SGS1_donor_1	RAD18_recipient_2	MMS	BLMC	14.9782014000691	1.63707361448714	ALLEVIATING	NEUTRAL	13.341127785582	2.70385593020122e-11
SGS1_donor_1	RAD51_recipient_1	MMS	BLMC	4.69424262821919	-0.254870698698817	ALLEVIATING	NEUTRAL	4.94911332691801	0.0206198799294194
SGS1_donor_1	RAD52_recipient_1	MMS	BLMC	6.99615596986204	0.0373702130905638	ALLEVIATING	NEUTRAL	6.95878575677147	0.000868572034689226
SGS1_donor_1	RAD54_recipient_1	MMS	BLMC	5.14767774684789	-2.37117321107585	ALLEVIATING	NEUTRAL	7.51885095792374	0.000314859850814377
SGS1_donor_1	RAD54_recipient_2	MMS	BLMC	7.97979478234777	-1.57041051721051	ALLEVIATING	NEUTRAL	9.55020529955829	3.35438602412707e-06
SGS1_donor_1	RAD55_recipient_1	MMS	BLMC	10.609146434936	-0.280756251367458	ALLEVIATING	NEUTRAL	10.8899026863034	8.28156687094541e-08
SGS1_donor_1	CSM2_recipient_1	MMS	BLMC	5.42604221926111	0.0647415301355734	ALLEVIATING	NEUTRAL	5.36130068912553	0.0115833568458149
SGS1_donor_1	RAD57_recipient_1	MMS	BLMC	7.64774866211986	0.108606277515998	ALLEVIATING	NEUTRAL	7.53914238460387	0.000306535167125295
SGS1_donor_1	RAD5_recipient_1	MMS	BLMC	10.6364709716649	-0.539071552822436	ALLEVIATING	NEUTRAL	11.1755425244873	3.54851721793117e-08
SGS1_donor_1	RAD5_recipient_2	MMS	BLMC	11.7648780610597	-1.17263177717728	ALLEVIATING	NEUTRAL	12.937509838237	1.14815332810845e-10
SGS1_donor_1	RTT107_recipient_1	MMS	BLMC	-5.87760922042885	0.547436178778882	AGGRAVATING	NEUTRAL	-6.42504539920773	0.00219146214529121
SGS1_donor_1	SHU1_recipient_1	MMS	BLMC	7.81260392290467	0.0897424018955734	ALLEVIATING	NEUTRAL	7.7228615210091	0.000211732178115359
SGS1_donor_1	SHU1_recipient_2	MMS	BLMC	4.37516434003161	-3.71893754871466	ALLEVIATING	NEUTRAL	8.09410188874627	9.66081308114073e-05
SGS1_donor_1	SHU2_recipient_1	MMS	BLMC	7.89273391837873	1.22129744452087	ALLEVIATING	NEUTRAL	6.67143647385786	0.00142225125795885
SGS1_donor_1	SHU2_recipient_2	MMS	BLMC	4.99337182205066	-2.40589556460409	ALLEVIATING	NEUTRAL	7.39926738665475	0.000391998490591521
SGS1_donor_1	CSM3_recipient_1	MMS	BLMC	-1.97927885394612	-8.3292578107816	NEUTRAL	AGGRAVATING	6.34997895683549	0.0025075405055564
SGS1_donor_2	MAG1_recipient_1	MMS	BLMC	-5.9339818852213	1.19945779492377	AGGRAVATING	NEUTRAL	-7.13343968014507	0.000564015318028201
SGS1_donor_2	CLA4_recipient_1	MMS	BLMC	-12.9067779970931	0.756809863780668	AGGRAVATING	NEUTRAL	-13.6635878608738	5.03098178789113e-12
SGS1_donor_2	PSY3_recipient_1	MMS	BLMC	5.97643637176814	-0.81883364418363	ALLEVIATING	NEUTRAL	6.79527001595177	0.00115034773871851
SGS1_donor_2	PSY3_recipient_2	MMS	BLMC	7.4728544073725	2.53707453469526	ALLEVIATING	NEUTRAL	4.93577987267724	0.0209011598171383
SGS1_donor_2	RAD18_recipient_1	MMS	BLMC	9.91773810946959	0.207314769616837	ALLEVIATING	NEUTRAL	9.71042333985275	2.24157889923863e-06
SGS1_donor_2	RAD18_recipient_2	MMS	BLMC	13.032579949832	0.617615885938222	ALLEVIATING	NEUTRAL	12.4149640638938	6.81145172178289e-10
SGS1_donor_2	RAD51_recipient_1	MMS	BLMC	5.53934662052255	-0.352000019571382	ALLEVIATING	NEUTRAL	5.89134664009394	0.00524134655783332
SGS1_donor_2	RAD52_recipient_1	MMS	BLMC	11.378802094495	3.36383786127073	ALLEVIATING	NEUTRAL	8.01496423322423	0.00011387643504584
SGS1_donor_2	RAD54_recipient_1	MMS	BLMC	8.99126317935471	-1.6029529283183	ALLEVIATING	NEUTRAL	10.594216107673	2.01443970685076e-07
SGS1_donor_2	RAD54_recipient_2	MMS	BLMC	9.52421634067258	0.383275406137072	ALLEVIATING	NEUTRAL	9.14094093453551	9.48173542752591e-06
SGS1_donor_2	CSM2_recipient_1	MMS	BLMC	6.08183333551608	-1.10322957252748	ALLEVIATING	NEUTRAL	7.18506290804356	0.000572776499286895
SGS1_donor_2	RAD57_recipient_1	MMS	BLMC	8.29698825148352	0.0250788478735474	ALLEVIATING	NEUTRAL	8.27190940360997	6.52398880775551e-05
SGS1_donor_2	RAD5_recipient_1	MMS	BLMC	11.7651095182323	0.190648040995032	ALLEVIATING	NEUTRAL	11.5744614772373	1.06874585325625e-08
SGS1_donor_2	RAD5_recipient_2	MMS	BLMC	13.9833447455684	0.206147212608202	ALLEVIATING	NEUTRAL	13.7771975329602	5.65378934198886e-12
SGS1_donor_2	RTT101_recipient_1	MMS	BLMC	3.74858317906616	-9.3941455879985	NEUTRAL	AGGRAVATING	13.1427287670647	5.57253387621162e-11
SGS1_donor_2	SHU1_recipient_1	MMS	BLMC	6.95931578572095	0.236015369366439	ALLEVIATING	NEUTRAL	6.72330041635451	0.00129035897316738
SGS1_donor_2	SHU1_recipient_2	MMS	BLMC	5.65444858336097	0.261987725058688	ALLEVIATING	NEUTRAL	5.39246085830228	0.0111309130368419
SGS1_donor_2	SHU2_recipient_2	MMS	BLMC	7.03773431571969	-0.246720337281231	ALLEVIATING	NEUTRAL	7.28445465300092	0.00048725097689404
SGS1_donor_2	CSM3_recipient_1	MMS	BLMC	-0.44367385338511	-7.98814188180756	NEUTRAL	AGGRAVATING	7.54446802842245	0.000304780051809427
SHU1_donor_1	MAG1_recipient_1	MMS	BLMC	-4.01499201724878	0.394146334703202	AGGRAVATING	NEUTRAL	-4.40913835195198	0.0498400055258645
SHU1_donor_1	MMS4_recipient_1	MMS	BLMC	-0.13812307439857	-10.6851330159913	NEUTRAL	AGGRAVATING	10.5470099415927	2.29605437626449e-07
SHU1_donor_1	CLA4_recipient_1	MMS	BLMC	-7.85499493749933	1.65721433130104	AGGRAVATING	NEUTRAL	-9.51220926880037	2.25251764979338e-06
SHU1_donor_1	SLX4_recipient_1	MMS	BLMC	-10.074463391339	-4.44696574869265	AGGRAVATING	NEUTRAL	-5.62749764264633	0.00848857818621153
SLX4_donor_1	MAG1_recipient_1	MMS	BLMC	-8.16191575075085	-3.17609123289695	AGGRAVATING	NEUTRAL	-4.9858245178539	0.0231186124112442
SLX4_donor_1	MMS1_recipient_1	MMS	BLMC	-8.30981408143872	1.08124007095086	AGGRAVATING	NEUTRAL	-9.39105415238958	3.00041335041e-06
SLX4_donor_1	PSY3_recipient_2	MMS	BLMC	-12.1012883482133	-4.32163375220135	AGGRAVATING	NEUTRAL	-7.7796545960119	0.000142547467098919
SLX4_donor_1	RAD51_recipient_1	MMS	BLMC	-6.51411439047981	1.73586295767236	AGGRAVATING	NEUTRAL	-8.24997734815216	4.9816669607533e-05
SLX4_donor_1	RAD54_recipient_1	MMS	BLMC	-5.87096259776556	5.46622753802736	AGGRAVATING	NEUTRAL	-11.3371901357929	1.2743489290227e-08
SLX4_donor_1	RAD54_recipient_2	MMS	BLMC	-11.7654824263219	5.68577962352485	AGGRAVATING	NEUTRAL	-17.4512620498468	7.30935255733142e-19
SLX4_donor_1	RAD55_recipient_1	MMS	BLMC	-6.80777192486877	3.55222398972431	AGGRAVATING	NEUTRAL	-10.3599959145931	2.23569426281697e-07
SLX4_donor_1	RAD57_recipient_1	MMS	BLMC	-10.919733473673	2.73198129499951	AGGRAVATING	NEUTRAL	-13.6517147686725	5.15905948933967e-12
SLX4_donor_1	RAD59_recipient_1	MMS	BLMC	-21.7688293514175	-0.78926345005722	AGGRAVATING	NEUTRAL	-20.9795659013603	1.32961550508803e-26
SLX4_donor_1	RTT101_recipient_1	MMS	BLMC	-7.23969765115955	-2.09633280297586	AGGRAVATING	NEUTRAL	-5.14336484818369	0.0183795412245076
SLX4_donor_1	RTT101_recipient_2	MMS	BLMC	-5.66844762415174	3.7913949734049	AGGRAVATING	NEUTRAL	-9.45984259755664	2.53043019446214e-06
SLX4_donor_1	CSM3_recipient_2	MMS	BLMC	-4.29994045964318	1.5063022198756	AGGRAVATING	NEUTRAL	-5.80624267951878	0.00630324574936669
SRS2_donor_1	RAD18_recipient_2	MMS	BLMC	16.4588908961384	-0.505807327392349	ALLEVIATING	NEUTRAL	16.9646982235307	9.87895158980166e-18
SRS2_donor_1	RAD5_recipient_1	MMS	BLMC	9.05488917789072	-5.08170627353879	ALLEVIATING	NEUTRAL	14.1365954514295	1.48288412718997e-12
SRS2_donor_1	RAD5_recipient_2	MMS	BLMC	13.0524837192419	-8.63052357607367	ALLEVIATING	AGGRAVATING	21.6830072953156	1.55802025243734e-28
SRS2_donor_1	SHU2_recipient_1	MMS	BLMC	4.70245621945285	-2.23869043831699	ALLEVIATING	NEUTRAL	6.94114665776984	0.000887191546738807
SRS2_donor_2	MMS1_recipient_1	MMS	BLMC	-5.37040706197828	-0.450163981478968	AGGRAVATING	NEUTRAL	-4.92024308049932	0.0253458099056441
SRS2_donor_2	MPH1_recipient_1	MMS	BLMC	-7.99148979958317	0.787067109757671	AGGRAVATING	NEUTRAL	-8.77855690934084	1.43159286299128e-05
SRS2_donor_2	MUS81_recipient_1	MMS	BLMC	-7.30029562393985	-1.45800905482758	AGGRAVATING	NEUTRAL	-5.84228656911227	0.00597926906878671
SRS2_donor_2	RAD18_recipient_1	MMS	BLMC	16.288068372422	0.875305885445121	ALLEVIATING	NEUTRAL	15.4127624869769	9.37548584345989e-15
SRS2_donor_2	RAD18_recipient_2	MMS	BLMC	17.9449939018503	-6.28313448032018	ALLEVIATING	AGGRAVATING	24.2281283821704	2.48558794143917e-35
SRS2_donor_2	RAD52_recipient_1	MMS	BLMC	4.7074214772714	-1.28348233797333	ALLEVIATING	NEUTRAL	5.99090381524473	0.00450172466589572
SRS2_donor_2	RAD5_recipient_1	MMS	BLMC	16.1424695321881	-1.98457150098348	ALLEVIATING	NEUTRAL	18.1270410331716	3.94966404721754e-20
SRS2_donor_2	RAD5_recipient_2	MMS	BLMC	18.9968327830528	0.687733960137884	ALLEVIATING	NEUTRAL	18.3090988229149	1.6159945308472e-20
SRS2_donor_2	RAD61_recipient_1	MMS	BLMC	-8.29775122752768	-0.561124858225975	AGGRAVATING	NEUTRAL	-7.73662636930171	0.000156197176678138
SRS2_donor_2	RTT101_recipient_1	MMS	BLMC	-1.0693090271062	-5.71320598095493	NEUTRAL	AGGRAVATING	4.64389695384873	0.0303292732739375
CSM2_donor_1	MAG1_recipient_1	MMS	BLMC	-6.41659475040673	-1.2701612639928	AGGRAVATING	NEUTRAL	-5.14643348641392	0.0183902611479365
CSM2_donor_1	MMS1_recipient_1	MMS	BLMC	-5.32326719129438	-0.691602794226622	AGGRAVATING	NEUTRAL	-4.63166439706776	0.0375117972277096
CSM2_donor_1	CLA4_recipient_1	MMS	BLMC	-10.9302027701729	-0.715865064277299	AGGRAVATING	NEUTRAL	-10.2143377058956	3.33958720530907e-07
CSM2_donor_1	RAD52_recipient_1	MMS	BLMC	4.29793873138901	-9.33990958279797	ALLEVIATING	AGGRAVATING	13.637848314187	9.5065250618376e-12
CSM2_donor_1	RAD5_recipient_1	MMS	BLMC	0.0581767888366354	-5.86057099496114	NEUTRAL	AGGRAVATING	5.91874778379777	0.00505434239534276
CSM2_donor_1	RTT107_recipient_1	MMS	BLMC	-6.56001355577347	2.1418493903629	AGGRAVATING	NEUTRAL	-8.70186294613637	1.71283356227692e-05
CSM2_donor_1	SGS1_recipient_1	MMS	BLMC	5.94390344194658	0.355220808983622	ALLEVIATING	NEUTRAL	5.58868263296295	0.00831904299219858
CSM3_donor_1	MMS4_recipient_1	MMS	BLMC	2.57314469132961	-13.8845088304255	NEUTRAL	AGGRAVATING	16.4576535217551	9.31707041902712e-17
CSM3_donor_1	RAD5_recipient_1	MMS	BLMC	1.19908283630625	-23.3792631853262	NEUTRAL	AGGRAVATING	24.5783460216324	2.51734348355382e-36
CSM3_donor_1	RAD5_recipient_2	MMS	BLMC	1.91206006518887	-26.2831397192498	NEUTRAL	AGGRAVATING	28.1951997844386	1.66815269204234e-47
CSM3_donor_1	SGS1_recipient_1	MMS	BLMC	0.0986283452613021	-7.09205805258727	NEUTRAL	AGGRAVATING	7.19068639784857	0.000569008629672795
CSM3_donor_1	SHU1_recipient_1	MMS	BLMC	-0.093097427378309	-5.37780340096412	NEUTRAL	AGGRAVATING	5.28470597358581	0.0128734472897154
CSM3_donor_1	SLX4_recipient_1	MMS	BLMC	-7.95069629367285	0.091558035276211	AGGRAVATING	NEUTRAL	-8.04225432894907	8.01251480633437e-05
CSM3_donor_2	MAG1_recipient_1	MMS	BLMC	-5.94360584808119	-1.18220977903109	AGGRAVATING	NEUTRAL	-4.7613960690501	0.0316815709296736
CSM3_donor_2	MMS4_recipient_1	MMS	BLMC	1.88921914133324	-13.6100295849395	NEUTRAL	AGGRAVATING	15.4992487262728	6.5960373261143e-15
CSM3_donor_2	RAD52_recipient_1	MMS	BLMC	5.43697996117896	-0.32902678533406	ALLEVIATING	NEUTRAL	5.76600674651302	0.00641642455669692
CSM3_donor_2	RAD5_recipient_1	MMS	BLMC	3.22713172440971	-20.8536548864135	NEUTRAL	AGGRAVATING	24.0807866108232	6.1740082885097e-35
CSM3_donor_2	RAD5_recipient_2	MMS	BLMC	3.06109726928696	-25.144052582154	NEUTRAL	AGGRAVATING	28.2051498514409	1.9287942367072e-47
CSM3_donor_2	SGS1_recipient_1	MMS	BLMC	-1.24341281697887	-7.12231795986368	NEUTRAL	AGGRAVATING	5.87890514288481	0.00533596566980689
CSM3_donor_2	SLX4_recipient_1	MMS	BLMC	-4.18818131645391	2.67487921003279	AGGRAVATING	NEUTRAL	-6.8630605264867	0.000960540962060108
MAG1_donor_1	PSY3_recipient_1	MMS	ZEOC	-11.0231169228189	1.40957287163493	AGGRAVATING	NEUTRAL	-12.4326897944538	3.0757578173421e-15
